,age,technology_primary,joined_through_referral,preferred_offer_types,last_visit_time,days_since_last_login,avg_time_spent,opportunity_size_usd,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn,last_visit_hour
11684,53,1,0,0,2024-01-18 15:31:37,10,392.72,13788.12,567,835.39,0,1,0,1,4,0,15
11685,55,1,0,1,2024-01-18 18:19:09,18,35.59,35350.99,552,604.4,1,0,0,1,1,1,18
11686,10,1,0,0,2024-01-18 16:55:35,14,43.57,34042.31,1297,401.57,1,0,0,1,1,0,16
11687,54,3,1,0,2024-01-18 01:58:14,22,144.43,31132.17,550,397.9,1,0,1,3,1,0,1
11688,16,1,1,0,2024-01-18 09:55:08,5,375.42,34359.45,591,663.01,1,0,1,3,6,1,9
11689,18,3,1,0,2024-01-18 15:03:14,13,87.09,22682.85,559,529.34,1,0,1,4,6,1,15
11690,45,3,0,0,2024-01-18 00:11:23,4,240.55,16559.03,1294,573.76,0,1,0,1,0,1,0
11691,31,3,0,1,2024-01-18 15:00:16,9,271.26,43112.32,594,595.17,1,0,1,0,0,1,15
11692,37,1,1,1,2024-01-18 20:12:49,9,1503.26,25461.75,1297,712.33,0,1,1,3,7,0,20
11693,47,3,1,2,2024-01-18 05:42:44,11,31.03,29813.84,565,1053.93,0,1,1,4,1,0,5
11694,18,1,0,2,2024-01-18 03:28:20,22,30.17,28287.9,619,723.23,0,1,0,1,1,0,3
11695,20,3,0,2,2024-01-18 15:33:41,16,244.33,94473.64,561,775.99,0,1,1,4,4,0,15
11697,27,3,1,2,2024-01-18 14:40:47,10,919.7908341,77343.56,567,761.66,0,1,0,1,5,0,14
11698,41,3,0,1,2024-01-18 21:07:35,18,32.39,13180.18,556,713.92,0,1,1,3,0,0,21
11699,36,1,1,0,2024-01-18 21:00:35,20,77.09,7754.79,738,672.48,1,0,0,1,0,1,21
11700,53,1,1,1,2024-01-18 03:55:18,8,655.62,43468.73,550,775.46,1,1,1,3,4,0,3
11701,46,1,0,2,2024-01-18 15:38:26,16,1268.650992,7540.86,554,697.62,0,1,1,0,4,0,15
11702,35,1,0,0,2024-01-18 16:28:23,7,315.85,46603.57,586,673.36,1,0,0,1,0,1,16
11704,39,1,0,2,2024-01-18 08:24:07,13,236.28,5398.24,1291,996.54,1,0,1,2,6,1,8
11705,10,3,0,2,2024-01-18 14:33:19,6,402.25,8452.19,597,646.2,1,1,0,1,0,1,14
11706,23,1,0,2,2024-01-18 17:40:44,18,30.12,32347.58,619,206.86,1,0,1,4,1,0,17
11707,48,3,0,2,2024-01-18 21:23:31,4,33.96,6074.27,561,567.22,0,1,1,0,3,1,21
11708,60,1,1,1,2024-01-18 10:54:42,13,1270.58,31189.06,334,718.31,1,0,1,2,0,0,10
11709,13,1,0,1,2024-01-18 15:41:21,20,261.76,9540.06,549,503.23,1,0,1,0,0,1,15
11710,10,1,0,1,2024-01-18 23:24:55,22,32.4,12386.31,1297,955.52,0,1,1,0,1,0,23
11711,17,3,0,1,2024-01-18 13:26:51,10,394.77,35921.82,549,745.89,1,0,0,1,6,0,13
11713,56,1,1,2,2024-01-18 12:43:09,15,72.22,13618.56,549,697.62,0,1,1,0,1,0,12
11714,61,1,1,1,2024-01-18 18:57:10,21,1237.789768,37276.43,554,754.82,1,0,1,3,7,0,18
11716,54,1,1,2,2024-01-18 12:12:42,11,657.31,19078.65,619,211.35,1,1,0,1,6,1,12
11717,41,1,0,0,2024-01-18 11:34:39,6,837.65,39455.6,684,873.01,1,0,1,2,6,1,11
11718,25,3,1,0,2024-01-18 15:47:47,17,222.29,33016.95,554,352.08,1,0,0,1,6,1,15
11721,34,1,0,1,2024-01-18 06:25:57,17,213.57,48791.97,558,1140.25,1,1,1,4,6,1,6
11722,33,1,1,0,2024-01-18 21:45:59,15,1237.34,35203.05,632,684.11,1,1,0,1,0,1,21
11723,20,1,0,0,2024-01-18 15:17:18,13,42.07,22880.19,591,697.62,0,1,1,0,6,1,15
11724,51,3,0,1,2024-01-18 18:53:32,14,224.51,44197.03,559,198.52,1,0,0,1,0,1,18
11725,13,1,1,0,2024-01-18 15:45:26,24,41.1,76959.43,550,787.93,1,0,0,1,2,0,15
11726,25,1,0,1,2024-01-18 14:36:07,16,334.07,36997.03,554,760.23,1,0,1,4,1,0,14
11727,40,3,0,0,2024-01-18 10:38:07,8,63.57,20295.34,565,999.68,0,1,0,1,0,1,10
11728,58,1,1,0,2024-01-18 04:21:16,12,448.34,49881.56,1297,697.62,1,0,1,2,3,1,4
11729,24,1,0,1,2024-01-18 04:21:56,7,391.19,1841.25,549,626.96,1,0,1,2,3,1,4
11730,36,1,0,0,2024-01-18 01:36:39,5,308.72,40251.89,632,697.62,1,0,1,4,6,0,1
11731,20,1,0,0,2024-01-18 17:42:14,10,187.34,31632.11,20,697.62,0,1,0,1,6,1,17
11732,34,1,1,2,2024-01-18 06:07:53,20,53.13,1022.79,1297,723.42,0,1,0,1,0,0,6
11733,56,1,1,1,2024-01-18 18:54:39,11,203.83,28837.88,603,335.52,0,1,1,2,0,0,18
11734,25,3,0,2,2024-01-18 17:04:37,16,138.54,12055.19,603,729.94,1,0,1,2,0,0,17
11735,47,1,1,1,2024-01-18 07:56:10,10,66.59,15769.4,597,779.26,1,0,0,1,1,0,7
11736,37,3,0,1,2024-01-18 08:24:15,15,31.5,65423.05,1291,753.93,0,1,1,3,4,0,8
11737,48,3,1,0,2024-01-18 04:58:55,2,1690.644911,30073.59,1282,706.06,1,0,0,1,3,0,4
11738,46,3,0,2,2024-01-18 16:58:50,6,135.75,34547.76,549,589.3,0,1,0,1,7,1,16
11739,36,1,0,2,2024-01-18 13:30:23,17,68.31,21025.76,559,697.62,0,1,1,0,0,1,13
11740,26,1,0,0,2024-01-18 04:48:01,14,144.19,32294.89,597,1059.14,0,1,1,2,1,1,4
11741,56,1,0,1,2024-01-18 14:05:32,12,30.49,24843.11,552,799.43,1,0,1,3,0,0,14
11742,20,3,1,2,2024-01-18 19:24:57,4,725.56,34800.25,611,773.15,0,1,0,1,1,0,19
11743,59,1,1,2,2024-01-18 05:05:15,10,78.96,30584.14,1294,664.23,0,1,1,2,1,1,5
11744,33,1,1,2,2024-01-18 03:02:03,14,823.71,25414.53,556,697.62,0,1,0,1,1,1,3
11745,37,1,0,2,2024-01-18 04:04:39,1,39.17,49970.61,592,691.94,1,0,0,1,1,1,4
11746,16,1,1,2,2024-01-18 20:02:01,24,109.43,11833.19,552,240.7,0,1,1,4,7,1,20
11747,62,1,1,2,2024-01-18 04:48:30,12,520.74,55162.64,919,721.05,0,1,0,1,8,0,4
11748,40,1,0,2,2024-01-18 07:50:24,11,301.47,24224.0,1297,768.5,1,1,0,1,7,0,7
11749,44,1,1,0,2024-01-18 13:59:05,18,221.33,6735.31,558,511.61,0,1,0,1,1,1,13
11750,52,3,1,2,2024-01-18 05:59:12,17,212.51,36483.82,1020,663.95,1,0,1,0,3,1,5
11751,20,1,0,2,2024-01-18 09:52:45,1,139.55,37306.96,1282,738.22,1,0,0,1,0,0,9
11752,53,3,0,0,2024-01-18 16:08:22,23,33.84,25600.49,552,587.77,0,1,1,3,7,1,16
11754,42,3,0,2,2024-01-18 16:06:21,15,74.41,11675.42,1282,761.61,1,0,1,2,0,0,16
11755,45,1,1,0,2024-01-18 16:19:10,9,123.8,29395.99,559,717.83,1,0,1,4,7,1,16
11758,42,1,1,1,2024-01-18 20:15:32,24,131.51,11764.65,632,676.97,0,1,0,1,1,1,20
11759,57,1,1,1,2024-01-18 10:57:27,6,371.23,37096.33,549,778.75,1,1,0,1,5,0,10
11760,15,3,1,1,2024-01-18 04:25:16,9,79.46,61571.91,1291,782.87,0,1,1,3,5,0,4
11761,10,1,0,1,2024-01-18 14:56:13,8,241.6,24734.06,1297,73.86,1,0,0,1,7,1,14
11762,30,1,1,1,2024-01-18 13:16:49,11,40.36,22314.24,1291,1124.14,1,0,0,1,1,1,13
11763,21,1,1,0,2024-01-18 11:13:51,1,140.48,34218.93,1295,728.13,1,0,0,1,7,0,11
11764,40,1,1,2,2024-01-18 06:37:37,9,148.87,31341.5,549,697.62,1,0,0,1,6,0,6
11765,61,1,0,0,2024-01-18 01:07:25,20,310.01,39541.74,564,663.89,0,1,1,4,3,1,1
11766,46,1,1,2,2024-01-18 00:10:01,3,119.41,41824.1,586,626.36,1,0,0,1,6,1,0
11767,20,3,0,2,2024-01-18 21:49:16,7,89.79,31863.18,1297,700.67,0,1,1,3,7,1,21
11768,55,3,0,2,2024-01-18 18:07:30,17,34.74,20733.04,1297,513.57,1,0,0,1,1,1,18
11769,46,1,0,2,2024-01-18 01:08:08,10,254.69,86216.02,1002,697.62,0,1,1,4,8,0,1
11770,23,1,1,1,2024-01-18 13:43:39,6,127.72,32673.53,1295,1411.88,0,1,0,1,4,0,13
11771,36,3,0,0,2024-01-18 00:46:44,16,32.04,19050.41,1297,557.1,1,0,1,0,0,1,0
11772,37,3,0,1,2024-01-18 22:30:58,17,490.55,27301.12,1297,435.1,1,0,1,3,2,0,22
11773,15,1,1,1,2024-01-18 07:58:37,13,1185.7,3363.93,586,545.86,1,0,1,4,1,1,7
11774,56,1,1,0,2024-01-18 09:34:04,20,512.84,41791.02,1295,770.91,1,0,0,1,0,0,9
11775,34,1,1,0,2024-01-18 18:01:57,8,803.39,34466.42,592,1087.22,1,0,1,2,7,1,18
11776,61,3,1,1,2024-01-18 01:24:19,5,283.75,7833.66,589,697.62,1,0,0,1,3,1,1
11777,41,3,1,1,2024-01-18 16:49:41,8,404.6311755,20194.51,549,863.82,1,1,0,1,3,0,16
11778,18,1,1,2,2024-01-18 05:06:16,3,251.85,49116.29,597,722.27,1,0,0,1,1,0,5
11780,22,1,0,0,2024-01-18 14:08:29,22,211.55,22128.86,619,558.41,0,1,1,2,1,1,14
11781,42,1,1,2,2024-01-18 03:49:52,7,937.16,6106.27,592,697.62,1,0,1,3,6,0,3
11782,27,1,0,1,2024-01-18 00:45:00,12,34.66,15000.61,1297,1365.57,0,1,1,4,7,1,0
11783,57,1,1,1,2024-01-18 09:15:40,11,1029.21,25166.35,1297,559.38,1,0,1,4,1,1,9
11784,41,1,0,0,2024-01-18 15:27:35,15,154.61,39550.35,559,892.29,1,0,0,1,7,1,15
11785,27,3,0,1,2024-01-18 03:27:20,7,326.69,34178.15,1297,694.61,1,0,1,0,0,1,3
11786,33,1,1,0,2024-01-18 00:43:39,7,53.2,52816.03,550,834.85,0,1,0,1,8,0,0
11787,23,1,1,2,2024-01-18 19:50:07,19,80.87,21712.36,1297,709.05,1,0,0,1,7,0,19
11788,35,1,0,1,2024-01-18 04:21:13,14,33.88,18429.18,592,651.75,1,0,1,3,7,1,4
11789,51,3,1,1,2024-01-18 04:35:27,12,127.76,39103.13,586,622.9,1,0,0,1,7,1,4
11790,43,1,0,2,2024-01-18 06:18:15,11,1155.873263,39871.69,591,678.02,1,0,1,4,6,1,6
11791,47,1,0,2,2024-01-18 04:20:47,11,104.43,45174.14,603,1153.51,0,1,0,1,6,1,4
11792,55,1,1,2,2024-01-18 16:01:19,22,1200.830804,44899.6,1295,631.79,0,1,0,1,3,1,16
11793,43,1,0,2,2024-01-18 04:27:34,3,160.84,42068.74,1297,597.91,1,0,0,1,3,1,4
11794,25,3,0,0,2024-01-18 18:56:16,9,199.51,78914.06,1291,720.09,0,1,0,1,4,0,18
11796,30,3,0,1,2024-01-18 23:55:16,12,206.24,19278.57,592,267.22,0,1,1,0,7,0,23
11797,45,3,1,1,2024-01-18 23:57:52,20,523.88,38097.37,549,511.34,1,0,0,1,1,1,23
11798,34,1,1,1,2024-01-18 21:45:05,22,156.97,30597.26,592,637.54,1,0,1,0,7,0,21
11799,40,3,0,1,2024-01-18 22:09:46,15,52.53,4007.91,567,265.48,0,1,0,1,5,0,22
11800,10,1,0,0,2024-01-18 13:21:41,18,468.1,47995.78,1294,631.6,0,1,1,3,3,1,13
11801,21,3,1,1,2024-01-18 17:07:36,19,103.57,49498.92,561,1031.26,0,1,1,3,1,0,17
11802,17,3,1,1,2024-01-18 00:25:32,21,1213.977736,45778.63,589,612.54,1,0,1,3,0,1,0
11803,17,3,0,1,2024-01-18 15:21:04,17,32.92,27231.85,619,1025.83,0,1,1,3,7,1,15
11804,48,1,1,0,2024-01-18 05:05:23,6,617.46,37569.36,558,311.41,1,1,1,4,6,1,5
11805,40,1,0,2,2024-01-18 07:52:31,11,721.02,65140.69,640,805.93,1,0,1,2,4,0,7
11807,56,1,1,1,2024-01-18 12:20:52,13,464.09,47993.48,1297,620.38,1,0,0,1,7,1,12
11808,20,1,0,0,2024-01-18 19:13:58,18,33.59,48491.64,594,651.49,0,1,1,3,1,1,19
11809,44,1,0,0,2024-01-18 16:48:27,4,403.42,9621.98,554,697.62,1,0,1,4,5,0,16
11810,62,3,1,0,2024-01-18 11:24:09,2,216.78,6496.61,552,606.4,0,1,0,1,0,1,11
11811,35,1,0,1,2024-01-18 20:54:55,15,340.07,4511.66,550,920.32,1,0,1,4,1,1,20
11812,25,1,1,1,2024-01-18 08:41:25,6,402.7,5198.76,586,692.92,0,1,1,3,1,0,8
11813,13,1,0,2,2024-01-18 00:12:57,3,34.14,32101.37,564,712.53,1,0,0,1,2,0,0
11814,30,1,0,0,2024-01-18 10:16:47,22,458.83,5397.79,552,592.96,0,1,0,1,1,1,10
11815,45,1,1,0,2024-01-18 03:42:59,16,117.54,33464.07,549,537.35,0,1,0,1,3,1,3
11817,16,3,1,2,2024-01-18 17:18:17,11,32.19,22590.03,1297,798.58,0,1,0,1,3,0,17
11818,51,3,0,1,2024-01-18 21:50:45,1,33.12,24805.48,552,594.22,0,1,0,1,0,1,21
11819,50,1,0,2,2024-01-18 12:14:26,19,416.94,25184.72,592,619.86,1,1,0,1,0,1,12
11820,25,1,0,2,2024-01-18 17:49:15,18,237.52,46512.4,632,1551.85,1,1,0,1,7,0,17
11821,16,1,0,2,2024-01-18 23:12:35,12,70.45,23072.31,591,601.15,0,1,0,1,0,1,23
11822,24,1,0,0,2024-01-18 17:46:06,13,255.98,31782.02,1282,666.52,0,1,1,2,1,1,17
11823,61,1,0,0,2024-01-18 10:04:15,6,322.59,1770.27,990,754.74,1,1,0,1,5,0,10
11825,12,3,0,2,2024-01-18 06:54:22,4,364.41,38539.05,554,612.91,1,0,1,4,3,1,6
11826,47,1,0,1,2024-01-18 03:55:40,3,98.55,40435.75,586,616.26,0,1,0,1,1,1,3
11829,12,3,1,2,2024-01-18 10:31:07,10,111.14,21514.67,549,570.58,1,0,1,0,0,1,10
11830,58,1,0,2,2024-01-18 08:44:15,5,438.68,31962.47,1297,527.43,1,0,0,1,7,1,8
11831,32,3,1,1,2024-01-18 07:45:25,23,67.97,44474.97,564,697.62,0,1,0,1,6,0,7
11832,62,1,1,1,2024-01-18 10:24:34,18,235.09,87671.24,1291,789.48,1,1,1,4,4,0,10
11833,57,1,0,1,2024-01-18 05:43:01,2,242.2,75650.65,549,1137.76,1,1,1,4,4,0,5
11834,19,1,0,0,2024-01-18 19:45:45,19,98.39,8403.41,1176,704.92,1,0,1,0,7,1,19
11836,36,1,0,0,2024-01-18 10:20:12,15,327.25,38119.56,592,640.52,0,1,0,1,1,1,10
11837,52,3,0,1,2024-01-18 11:12:46,19,75.55,16062.3,591,1002.47,0,1,1,2,3,1,11
11838,17,3,0,0,2024-01-18 11:16:55,24,112.19,12154.71,558,927.68,1,0,0,1,3,1,11
11839,34,3,0,1,2024-01-18 13:48:23,12,201.78,45885.41,619,668.38,1,0,0,1,7,1,13
11840,18,1,0,0,2024-01-18 06:50:04,7,306.35,31358.38,554,675.85,1,1,0,1,1,1,6
11841,17,1,1,1,2024-01-18 04:28:58,13,33.41,17790.85,1291,782.26,0,1,0,1,5,0,4
11842,53,1,0,0,2024-01-18 04:12:31,10,189.28,23854.75,1295,658.63,0,1,1,2,3,1,4
11843,36,1,0,1,2024-01-18 10:52:38,10,313.9,45298.42,565,793.99,0,1,0,1,0,0,10
11844,55,3,0,1,2024-01-18 03:00:57,5,249.2,5618.21,1176,768.3,1,1,0,1,8,0,3
11845,16,1,1,0,2024-01-18 12:51:55,20,30.71,45665.53,597,712.85,0,1,1,0,6,1,12
11846,54,1,0,2,2024-01-18 22:24:43,17,385.35,47262.13,565,636.66,1,1,1,2,6,1,22
11847,11,3,0,2,2024-01-18 06:47:47,6,175.65,48759.39,559,697.62,0,1,0,1,0,0,6
11848,17,1,0,0,2024-01-18 15:59:58,21,35.71,2269.13,632,699.18,0,1,0,1,3,1,15
11849,41,1,0,2,2024-01-18 13:04:08,17,290.82,30291.03,1295,682.71,1,1,1,2,7,1,13
11850,62,1,1,2,2024-01-18 19:53:40,15,186.82,45725.55,1291,954.62,0,1,1,4,0,1,19
11851,59,1,0,2,2024-01-18 11:10:20,9,395.3,43978.54,466,789.6,1,1,0,1,0,0,11
11852,21,1,1,0,2024-01-18 09:44:27,24,66.88,29050.54,565,693.73,0,1,0,1,3,1,9
11853,23,1,0,0,2024-01-18 07:45:16,2,30.22,71707.27,567,771.66,0,1,1,3,5,0,7
11854,47,1,1,1,2024-01-18 09:03:59,13,41.16,61727.22,556,836.2,1,0,0,1,2,0,9
11855,55,3,0,0,2024-01-18 17:31:29,14,30.57,39737.97,932,504.3,1,0,0,1,0,1,17
11856,37,1,0,2,2024-01-18 04:41:53,3,254.25,10379.09,611,697.62,1,0,1,4,0,0,4
11857,61,1,0,1,2024-01-18 07:29:40,7,52.66,10470.85,589,516.44,0,1,0,1,3,1,7
11859,18,3,0,0,2024-01-18 12:56:54,3,76.09,58759.72,549,822.04,0,1,1,3,4,0,12
11860,50,1,1,2,2024-01-18 05:56:08,6,45.6,38769.06,1291,635.49,0,1,1,4,1,1,5
11861,13,3,0,1,2024-01-18 23:57:12,12,142.5,2468.4,554,676.33,1,0,1,3,0,1,23
11862,23,1,1,0,2024-01-18 01:04:59,14,57.09,7006.98,586,798.47,0,1,1,4,1,0,1
11863,50,3,1,1,2024-01-18 09:32:42,8,143.8,13883.77,603,758.43,0,1,0,1,7,0,9
11864,42,1,0,0,2024-01-18 19:52:38,8,31.18,28987.92,1295,614.93,0,1,0,1,1,1,19
11865,49,1,0,0,2024-01-18 05:07:40,14,56.59,7365.12,556,596.96,0,1,0,1,1,1,5
11866,34,1,0,2,2024-01-18 03:55:43,18,34.75,40726.93,591,697.62,0,1,0,1,3,1,3
11867,35,3,1,1,2024-01-18 00:21:15,23,258.56,11700.08,591,338.09,1,0,1,0,3,0,0
11868,35,1,1,1,2024-01-18 16:28:22,13,975.84,43387.38,591,405.64,0,1,0,1,7,1,16
11869,45,3,0,0,2024-01-18 02:09:56,22,83.22,45088.35,552,795.37,0,1,1,2,6,0,2
11870,22,3,0,1,2024-01-18 06:26:44,5,334.66,43540.92,594,154.01,1,0,0,1,1,1,6
11872,30,3,1,0,2024-01-18 08:00:31,20,31.26,47432.94,559,1105.59,1,0,1,3,0,1,8
11873,25,3,0,2,2024-01-18 07:18:21,16,85.96,27341.26,549,708.56,0,1,1,3,7,0,7
11874,27,1,0,1,2024-01-18 21:40:15,11,350.56,46500.2,1297,726.69,1,1,0,1,6,0,21
11875,12,1,1,0,2024-01-18 00:52:36,14,92.34,42879.96,1282,1678.19,1,0,1,0,0,1,0
11876,19,3,0,1,2024-01-18 16:08:23,4,30.68,39449.17,561,748.26,1,0,0,1,7,0,16
11877,42,1,0,1,2024-01-18 10:34:35,5,458.91,45848.88,558,606.94,0,1,1,2,6,1,10
11878,23,1,1,2,2024-01-18 22:14:23,25,191.17,45317.64,1294,595.65,0,1,0,1,1,1,22
11879,35,1,0,1,2024-01-18 11:36:10,20,72.83,20147.82,561,767.37,1,0,0,1,6,0,11
11880,53,1,1,2,2024-01-18 22:46:01,9,149.57,31938.68,552,790.07,0,1,1,0,4,0,22
11881,14,1,0,2,2024-01-18 19:45:54,14,149.53,13990.75,594,682.76,0,1,0,1,1,1,19
11882,30,1,0,0,2024-01-18 05:06:31,14,395.88,32994.43,591,489.37,0,1,1,2,0,0,5
11885,26,1,1,1,2024-01-18 23:20:11,22,530.81,37353.5,559,697.62,0,1,0,1,3,1,23
11886,10,1,0,2,2024-01-18 11:44:33,18,52.08,42537.36,561,602.28,0,1,0,1,0,1,11
11887,23,3,0,0,2024-01-18 14:08:38,4,312.72,11952.55,1282,311.33,0,1,1,4,0,1,14
11888,27,1,0,1,2024-01-18 07:19:48,23,201.51,42281.12,1291,624.2,0,1,0,1,7,1,7
11889,42,1,1,0,2024-01-18 16:02:09,9,101.58,28375.09,1294,195.3,1,0,0,1,7,0,16
11890,35,3,1,0,2024-01-18 14:04:55,12,82.93,49066.87,619,689.33,0,1,1,2,1,1,14
11891,32,1,1,0,2024-01-18 16:18:30,24,2120.299852,46335.97,561,402.63,1,0,0,1,6,0,16
11892,34,3,1,2,2024-01-18 21:17:27,16,81.32,17629.14,611,717.59,1,0,0,1,0,0,21
11893,12,1,0,0,2024-01-18 12:23:39,11,308.14,31161.26,632,730.78,0,1,0,1,7,0,12
11894,46,1,1,1,2024-01-18 02:27:26,4,30.57,8097.43,561,745.2,1,0,0,1,6,0,2
11895,47,3,1,1,2024-01-18 21:17:14,15,33.39,5735.19,632,1034.46,1,0,1,2,6,0,21
11896,36,3,1,0,2024-01-18 07:12:43,23,47.51,33801.02,554,697.62,1,0,0,1,3,1,7
11897,62,3,1,1,2024-01-18 02:41:21,11,81.0,3004.15,597,642.54,0,1,1,3,0,1,2
11898,13,1,1,1,2024-01-18 10:53:20,9,1398.24,36768.95,592,688.07,1,0,1,2,0,1,10
11900,42,1,0,2,2024-01-18 20:32:13,7,277.86,13453.78,1282,782.38,1,0,0,1,3,0,20
11901,50,3,0,0,2024-01-18 07:42:31,4,311.14,29068.86,1295,1015.5,1,1,1,2,0,1,7
11902,42,1,0,1,2024-01-18 18:53:32,15,30.72,49847.15,594,706.6,0,1,0,1,3,0,18
11903,62,3,1,2,2024-01-18 11:33:15,13,81.02,27918.55,549,697.62,0,1,1,4,0,0,11
11904,18,3,0,0,2024-01-18 01:08:19,25,311.72,23609.92,1176,601.41,1,0,1,4,1,1,1
11905,23,1,0,2,2024-01-18 12:33:27,23,158.24,18592.99,559,732.28,0,1,1,3,0,0,12
11906,37,1,0,2,2024-01-18 01:10:33,9,34.49,17730.5,619,751.29,0,1,0,1,0,0,1
11907,10,1,0,1,2024-01-18 06:27:54,12,501.1,11369.05,550,651.65,1,1,0,1,3,1,6
11908,62,1,1,2,2024-01-18 06:48:55,5,657.75,24163.72,611,509.26,1,1,0,1,0,0,6
11909,30,3,0,2,2024-01-18 09:29:18,13,50.63,16345.77,1291,780.34,0,1,0,1,6,0,9
11910,28,1,1,1,2024-01-18 22:40:52,9,1304.96898,40547.29,554,592.37,0,1,0,1,6,1,22
11912,49,1,0,2,2024-01-18 08:57:48,14,362.79,40941.53,591,697.62,1,0,0,1,7,1,8
11914,59,3,0,1,2024-01-18 22:08:46,13,33.78,90026.83,550,835.55,0,1,0,1,8,0,22
11915,41,3,1,2,2024-01-18 20:14:04,14,75.92,20523.96,556,607.41,1,0,0,1,1,1,20
11916,59,1,0,0,2024-01-18 14:46:24,20,33.04,6788.61,550,1403.17,0,1,0,1,6,1,14
11917,57,1,1,2,2024-01-18 01:12:45,18,44.45,9417.24,565,788.7,0,1,1,4,3,0,1
11918,20,3,1,0,2024-01-18 02:31:45,11,150.96,15461.62,554,785.4,1,0,0,1,4,0,2
11919,45,1,1,2,2024-01-18 06:45:39,10,1184.12,7909.16,1294,521.06,1,1,1,3,7,1,6
11920,53,3,0,2,2024-01-18 19:45:51,7,523.1,35051.7,1176,697.62,1,0,0,1,1,1,19
11921,44,1,1,2,2024-01-18 03:18:44,16,510.74,5754.55,1297,648.1,0,1,1,3,0,1,3
11922,60,1,1,2,2024-01-18 18:44:31,7,53.09,41603.33,589,747.32,0,1,0,1,6,0,18
11923,23,3,1,2,2024-01-18 12:57:39,12,48.86,48102.67,611,629.59,0,1,1,3,3,1,12
11924,24,3,0,1,2024-01-18 15:25:47,6,49.78,24255.14,558,765.77,0,1,0,1,0,0,15
11925,14,3,1,1,2024-01-18 19:19:25,24,382.65,31798.05,589,709.26,0,1,1,0,1,0,19
11926,42,1,1,0,2024-01-18 15:34:10,5,107.29,8281.33,1176,759.53,0,1,1,4,1,0,15
11927,41,1,1,2,2024-01-18 11:49:55,11,1582.262194,17165.18,567,769.25,1,1,0,1,2,0,11
11928,45,3,0,2,2024-01-18 18:42:24,13,319.29,44679.33,632,718.5,1,1,0,1,1,0,18
11929,42,3,0,0,2024-01-18 04:38:50,3,371.28,12805.76,1297,531.39,1,0,1,4,6,1,4
11930,11,3,1,1,2024-01-18 07:45:51,16,532.8,26154.78,559,655.96,0,1,1,3,1,1,7
11931,30,3,1,0,2024-01-18 17:59:01,19,30.37,36631.18,723,757.69,0,1,1,4,4,0,17
11932,21,3,1,1,2024-01-18 18:17:56,15,32.31,95822.78,561,750.75,1,0,0,1,2,0,18
11934,60,1,1,2,2024-01-18 20:16:37,23,70.59,63477.24,561,1179.31,1,0,1,2,2,0,20
11935,28,3,0,2,2024-01-18 15:01:14,12,294.4,23075.78,552,644.64,1,0,1,4,3,1,15
11936,36,3,1,2,2024-01-18 07:41:49,21,31.52,28147.66,1282,704.5,0,1,1,0,1,0,7
11937,44,3,0,0,2024-01-18 14:31:28,3,389.8,11636.59,632,1089.88,1,0,1,3,1,1,14
11938,19,1,0,2,2024-01-18 14:53:55,8,626.67,43887.2,1176,587.09,0,1,1,3,6,1,14
11939,45,1,0,1,2024-01-18 03:11:33,16,409.11,45419.11,550,433.27,1,0,1,4,6,0,3
11940,35,1,1,2,2024-01-18 00:57:40,12,41.66,8443.99,556,740.62,0,1,1,4,1,0,0
11941,23,1,1,2,2024-01-18 21:34:38,3,95.32,27931.37,597,663.57,1,0,1,4,3,1,21
11942,63,1,0,1,2024-01-18 09:48:56,4,212.61,76845.67,1294,697.62,1,1,0,1,8,0,9
11943,60,3,0,2,2024-01-18 23:39:49,11,34.2,28604.52,1297,740.84,1,0,0,1,0,0,23
11944,60,3,1,1,2024-01-18 05:54:45,20,296.18,39062.65,1297,697.62,1,1,1,3,1,0,5
11945,11,1,0,2,2024-01-18 04:36:49,15,343.48,7741.32,549,761.29,1,0,1,2,6,0,4
11946,54,3,1,2,2024-01-18 06:14:05,17,31.41,22672.99,591,715.03,0,1,1,2,6,1,6
11947,46,1,0,0,2024-01-18 03:53:57,10,484.42,61833.21,550,332.39,1,0,1,0,5,0,3
11948,40,3,0,1,2024-01-18 10:54:17,10,163.89,17784.95,1282,547.01,0,1,0,1,3,1,10
11949,61,3,0,0,2024-01-18 12:10:21,16,46.23,37235.43,591,611.47,1,0,1,2,1,1,12
11951,64,3,1,0,2024-01-18 16:49:58,18,129.24,28323.11,556,646.81,0,1,0,1,7,1,16
11952,58,1,1,2,2024-01-18 18:02:17,15,804.19,5000.83,554,775.92,1,1,0,1,3,0,18
11953,47,3,0,1,2024-01-18 02:46:30,15,31.67,11439.85,554,688.36,1,0,0,1,6,1,2
11954,49,1,0,2,2024-01-18 04:41:55,5,191.15,42430.95,1297,1147.04,1,0,1,2,6,0,4
11955,22,3,1,0,2024-01-18 04:56:12,13,142.81,27995.54,1297,665.82,1,0,1,0,0,1,4
11956,26,1,0,0,2024-01-18 17:25:50,6,49.14,37308.19,1176,780.12,0,1,0,1,1,0,17
11957,45,3,0,1,2024-01-18 05:24:09,13,226.13,24462.35,1297,565.22,1,0,1,2,7,1,5
11958,28,3,0,0,2024-01-18 02:00:45,13,112.4,39128.1,556,1063.36,0,1,0,1,7,0,2
11959,35,3,0,1,2024-01-18 14:38:47,14,261.13,6877.77,556,955.88,0,1,0,1,3,1,14
